t_s,gps_x_m,gps_y_m,ekf_x_m,ekf_y_m,ekf_speed_mps,ekf_heading_deg,in_dropout,error_m,std_x_m,std_y_m,std_heading_deg
25.84692041015625,-6.508159716415451,-33.61422632444266,-6.598734370862872,-33.557689136739654,1.1493241078147414,-93.64748722635174,False,0.10677182035366255,1.0918814952967077,1.3316408644351239,12.166635808845408
26.567077148437495,-6.489431199053068,-34.34811284008632,-6.7104784381254134,-34.3645659111134,1.1463456206404217,-100.08391821514263,False,0.22165871389983471,1.1338285093761375,1.460705491577248,12.462943171738896
26.795969482421874,-6.45197416492397,-34.67057812749885,-6.709664548655179,-34.6320347031109,1.1478166347359915,-98.25313065742353,False,0.26055696005113255,1.1048483237928162,1.398091623308752,12.190138209033591
27.046725830078124,-6.433245647561587,-34.98192392177857,-6.719045735064443,-34.926383103275306,1.1500053321966228,-99.98856829082479,False,0.2911468229891099,1.0837543071558595,1.3585749720396034,11.9621032888158
27.808158447265622,-6.405152872411517,-35.78252739338983,-6.85088450308969,-35.770810237896235,1.1448133890096606,-103.0201712020901,False,0.4458856112501092,1.1373690586394052,1.4984322451994099,12.369855578379946
28.30906127929687,-6.3583315793033925,-36.4163384757894,-6.8981807721470645,-36.33834578968818,1.1434171801237036,-102.96777469550985,False,0.5454539486512573,1.1486527094648682,1.5183458082124244,12.326905050089584
28.794538085937496,-6.227231958958047,-37.01679107949785,-6.954048199866102,-36.88408485776676,1.141527051960555,-107.44730492233755,False,0.7388320440626929,1.1589154684536298,1.524599877944377,12.261189194092005
28.83015234375,-6.189774924828949,-37.09462752859827,-6.867914080922488,-36.94548130848163,1.1419705179903523,-106.5701565819662,False,0.6943466785420209,1.1010975069713622,1.3834144057105793,11.96460601202217
29.63017309570312,-6.133589373337468,-38.00642592658643,-7.023627673036749,-37.82831273143033,1.1368919176697134,-108.22985824871778,False,0.9076852346602882,1.166270105212491,1.5203387847518057,12.455082696349644
29.801671386718745,-6.068039563462631,-38.21769628691474,-6.954232650157236,-38.03347237338981,1.132509237227467,-108.27239996197291,False,0.905139015411307,1.1266816248361224,1.422452369279796,12.184448519241446
30.170760498046874,-6.039946787121219,-38.62911751585318,-6.954709239985182,-38.446016864563234,1.1261919643134048,-108.27834994842752,False,0.9329073875109453,1.1234713382179307,1.4134834781465229,12.060428234584867
30.7299619140625,-6.058675304483604,-39.28516758310374,-6.947300215007277,-39.08731020998796,1.12329403870073,-100.86444009615943,False,0.9103855071888414,1.1424391496135278,1.4767302181376554,12.146844990725821
30.794526611328124,-6.039946787121219,-39.36300403149684,-6.850144961884231,-39.18041660469103,1.1215058232604387,-101.50872094831817,False,0.830517459670104,1.0916149110712712,1.3600152826730962,11.880909062403731
31.311154785156248,-6.049311046100248,-39.90785917237049,-6.901552973729563,-39.74667682842053,1.1158494373139933,-106.82588886994971,False,0.8673500165507197,1.1132774849882974,1.4157677831842075,11.948599153908633
31.79842529296875,-6.039946787121219,-40.41935583526035,-6.869641604314231,-40.29047853357875,1.1095868621111515,-98.96586249899836,False,0.839644477481794,1.1209569111214575,1.4543961313476301,11.957608253636097
32.011669433593745,-6.039946787121219,-40.65286518114697,-6.800516764086943,-40.53332316750894,1.1052770466227688,-98.73336646177204,False,0.769907126143327,1.091868190049326,1.3914552862622263,11.736844023389764
32.59231323242187,-6.058675304483604,-41.24219829242992,-6.862192583744788,-41.14696181342884,1.096289251112055,-105.807427974865,False,0.8091415234702883,1.119717787839812,1.4597386832268717,11.887887654773934
32.79021801757812,-6.049311046100248,-41.45346865275823,-6.8064751644794805,-41.359396617974504,1.0892350907049193,-103.24859872977551,False,0.7629856157814189,1.089645476736449,1.387696323476349,11.663227320936697
33.37293798828125,-6.049311046100248,-42.04280176404118,-6.824812932234983,-41.97213994703712,1.0792649018376221,-101.80170239949798,False,0.7787144969633262,1.1114086855518308,1.4524266612028889,11.819789341159161
33.78614624023437,-6.039946787121219,-42.45422299297963,-6.830530951930505,-42.38950983544622,1.067737687905257,-105.88380120858154,False,0.7932282864378573,1.1100717694275168,1.4441451518142805,11.744413106033605
33.83316357421875,-6.030582528737863,-42.50982045581442,-6.745708318738395,-42.43665868885142,1.0604253885557569,-105.84193550750084,False,0.7188584976676794,1.060981730581628,1.3257795149811573,11.496385533790471
34.57500122070312,-6.077403821845987,-43.26594595772371,-6.817976858761554,-43.19473960109252,1.050739076948597,-102.90576224038585,False,0.7439884194199756,1.1056088227814653,1.4493429143671528,11.960247274431493
34.79205859375,-6.086768080229344,-43.499455302903,-6.778943596085858,-43.415337296577306,1.04377413879435,-104.7665754729247,False,0.6972680859894855,1.077782547567983,1.3799253643075822,11.75602764628197
35.216444580078125,-6.114860855975085,-43.95535450225074,-6.803020686947519,-43.847125817538256,1.0380282493939725,-105.46452406390293,False,0.6966185478140849,1.0813183266132704,1.392887124649785,11.731195558426869
35.791671386718754,-6.208503441595663,-44.5780460915175,-6.825396086378308,-44.44914445791912,1.0362591106097871,-100.3626610714442,False,0.6302159680072048,1.0983996954352848,1.454144834056888,11.8860050038751
35.83593896484375,-6.21786770057469,-44.6447630474851,-6.761433038274903,-44.51222759425995,1.0364522764797146,-100.36826755193421,False,0.5594898772191887,1.049628179620038,1.3307258155432087,11.646057266979339
36.417523925781246,-6.320874544578625,-45.278574129884674,-6.828613068248112,-45.12535664771435,1.0392131816891292,-102.64682070826169,False,0.5303527177838204,1.0736195906352175,1.4056876334327557,11.84293184395715
36.79656958007812,-6.414517130794874,-45.6788758656903,-6.806908462415154,-45.54424144180096,1.0439175217954813,-94.15352203210955,False,0.4148462187687757,1.0648430224365133,1.4032740688099394,11.770985794928134
37.213150634765626,-6.498795458032095,-46.12365557190523,-6.8145375953208545,-46.002264676267295,1.04945704046704,-96.26851857592581,False,0.33827333149903227,1.0636133160202557,1.414422465307078,11.736760053330809
37.70732495117187,-6.592438044248344,-46.67963020520438,-6.879426467332466,-46.54302220395237,1.056892815839147,-101.15766366407684,False,0.3178428872735413,1.0755467241035879,1.4470778792512942,11.786520628271886
37.79865112304688,-6.639259336760798,-46.80194462400677,-6.867859712817904,-46.66667723028167,1.0636543213068899,-99.5212386458794,False,0.2656226642036256,1.0375584634322659,1.3418877711403572,11.556337416828395
38.348668457031245,-6.751630439743759,-47.35791925730592,-6.852275668935413,-47.27338895906072,1.0695425138409516,-89.58439827381491,False,0.13143376080925318,1.052531035689772,1.4081970120155565,11.711856604957442
38.798517578125,-6.920187094218202,-47.84717693534479,-6.8990539328367495,-47.774204601365355,1.0759726227644122,-95.06731506098981,False,0.07597086307513497,1.058724928121312,1.427855453116438,11.714724479295173
39.06718261718751,-7.013829679838781,-48.13628374477352,-6.9160814021430355,-48.07981057317025,1.0811846644250878,-90.65046628197705,False,0.1128890823039025,1.0428614771260851,1.384400278883992,11.554576827635685
39.570368896484375,-7.13556504180077,-48.62554142139774,-6.907245621439495,-48.624783761261,1.0823115956315583,-85.91254585622707,False,0.22832067747576265,1.0541352800094403,1.4255476608778803,11.630951079120338
